data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13632_S72_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11369:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13640_S73_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10140:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13640_S73_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10140:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13642_S74_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11984:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13642_S74_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11984:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13643_S75_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11098:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13643_S75_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11098:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13646_S76_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:15148:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13646_S76_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:15148:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13647_S77_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11840:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13647_S77_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11840:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13648_S78_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8748:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13648_S78_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8748:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13650_S79_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9200:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13650_S79_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9200:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13651_S80_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9525:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13651_S80_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9525:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13652_S81_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:5231:1094
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13652_S81_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:5231:1094
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13654_S82_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:13069:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13654_S82_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:13069:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13655_S83_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:17806:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13655_S83_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:17806:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13656_S84_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11677:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13656_S84_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11677:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13657_S85_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9290:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13657_S85_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9290:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13660_S86_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8838:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13660_S86_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8838:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13661_S87_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9417:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13661_S87_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9417:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13663_S88_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10538:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13663_S88_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10538:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13664_S89_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10357:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13664_S89_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10357:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13666_S90_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10375:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13666_S90_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10375:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13667_S91_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9724:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13667_S91_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9724:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13669_S92_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8856:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13669_S92_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8856:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13673_S93_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10013:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13673_S93_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10013:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13684_S94_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9308:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13684_S94_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9308:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13685_S95_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:17535:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13685_S95_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:17535:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13686_S96_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11641:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13686_S96_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11641:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12509:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12509:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14226:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14226:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9435:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9435:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14281:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14281:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:15203:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:15203:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12527:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12527:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10194:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10194:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9091:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9091:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10628:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10628:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10917:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10917:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8892:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8892:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9073:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9073:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8766:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8766:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9616:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9616:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9579:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9579:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10972:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10972:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9344:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9344:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13711_S114_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12834:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13711_S114_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12834:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13712_S115_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8874:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13712_S115_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8874:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13713_S116_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11930:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13713_S116_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11930:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13714_S117_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12816:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13714_S117_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12816:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13716_S118_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:21694:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13716_S118_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:21694:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13720_S119_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:16125:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13720_S119_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:16125:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13721_S120_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11297:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13721_S120_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11297:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13722_S121_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9164:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13722_S121_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9164:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13725_S122_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9055:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13725_S122_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9055:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13726_S123_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10791:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13726_S123_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10791:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13727_S124_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8802:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13727_S124_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8802:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13728_S125_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12744:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13728_S125_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12744:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13729_S126_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11496:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13729_S126_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11496:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13733_S127_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8965:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13733_S127_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:8965:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13734_S128_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9543:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13734_S128_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9543:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13742_S129_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9507:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13742_S129_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:9507:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13744_S130_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10031:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13744_S130_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10031:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13749_S131_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11062:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13749_S131_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11062:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13753_S132_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10086:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13753_S132_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10086:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13754_S133_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14805:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13754_S133_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:14805:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13758_S134_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11912:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13758_S134_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11912:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13761_S135_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10592:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13761_S135_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:10592:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13766_S136_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12057:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13766_S136_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12057:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13767_S137_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12219:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13767_S137_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:12219:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13769_S138_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11532:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13769_S138_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11532:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13773_S139_L004_R1_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11785:1078
data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13773_S139_L004_R2_001.fastq.gz	@A00987:636:HC53KDSX7:4:1101:11785:1078
